cluster_id,canonical_dish,member_dish,support_count,proposed,accept
4564,สเต็กปลาแซลมอนผักขมอบชีส,สเต็กปลาแซลมอนผักขมอบชีส,1,1,1
4565,สปาร์เก็ตตี้ต้มยำกุ้ง,สปาร์เก็ตตี้ต้มยำกุ้ง,1,1,1
4565,สปาร์เก็ตตี้ต้มยำกุ้ง,สปาเก็ตตี้ต้มยำกุ้ง,1,1,0
4566,สปาเก็ตตี้เส้นดำหมึกสด,สปาเก็ตตี้เส้นดำหมึกสด,1,1,1
4567,สปาเก็ตตี้ผัดเบค่อน,สปาเก็ตตี้ผัดเบค่อน,1,1,1
4568,เนื้อระดับ Medium rare,เนื้อระดับ Medium rare,1,1,1
4569,หมึกพริกครีมซอส,หมึกพริกครีมซอส,1,1,1
4570,ปลาหมึกพริกครีมซอส,ปลาหมึกพริกครีมซอส,1,1,1
4571,สเต็กอกไก่,สเต็กอกไก่,2,1,1
4572,ปลาแซลมอนหน้าผักโขมอบชีส,ปลาแซลมอนหน้าผักโขมอบชีส,1,1,1
4573,สปาเก็ตตี้หมึกดำใส่เบคอนทอด,สปาเก็ตตี้หมึกดำใส่เบคอนทอด,1,1,1
4574,เส้นดำปลาหมึก,เส้นดำปลาหมึก,1,1,1
4575,เนื้อปูอลาสก้า,เนื้อปูอลาสก้า,1,1,1
4576,สเต็คหมู,สเต็คหมู,1,1,1
4577,สเต็คไก่,สเต็คไก่,1,1,1
4578,สเต็กหมูนุ่ม,สเต็กหมูนุ่ม,1,1,1
4579,เนื้อกวางตุ๋น,เนื้อกวางตุ๋น,1,1,1
4580,สลัดหมูย่าง,สลัดหมูย่าง,1,1,1
4581,สปาเก็ตตี้เบคอนผัดพริกแห้ง,สปาเก็ตตี้เบคอนผัดพริกแห้ง,2,1,1
4582,หมูพอร์คช็อปผักขม,หมูพอร์คช็อปผักขม,1,1,1
4583,สตูเนื้อกวาง,สตูเนื้อกวาง,1,1,1
4584,ลาซานญ่าหมู,ลาซานญ่าหมู,2,1,1
4585,แกงเผ็ดเต้าหู้,แกงเผ็ดเต้าหู้,1,1,1
4586,พริกแกงเจ,พริกแกงเจ,1,1,1
4587,ไก่ทอดหน้าโรงเรียน,ไก่ทอดหน้าโรงเรียน,1,1,1
4588,เนื้อ บูลโกกิ,เนื้อ บูลโกกิ,1,1,1
4589,หมึกดำย่าง,หมึกดำย่าง,1,1,1
4590,หมูบูโกกิ,หมูบูโกกิ,1,1,1
4591,เนื้อหมูย่าง,เนื้อหมูย่าง,1,1,1
4592,เนื้อวัวสไลด์,เนื้อวัวสไลด์,2,1,1
4593,ซุปเนื้อบุลโกกิ,ซุปเนื้อบุลโกกิ,1,1,1
4594,เนื้อส่วนต่างๆ,เนื้อส่วนต่างๆ,1,1,1
4595,หนังหมูย่าง,หนังหมูย่าง,1,1,1
4596,หมูสามชั้นธรรมดา,หมูสามชั้นธรรมดา,1,1,1
4597,เนื้อดิบ,เนื้อดิบ,2,1,1
4598,หมูสามชั้นย่างติดมัน,หมูสามชั้นย่างติดมัน,1,1,1
4599,เนื้อสันนอก,เนื้อสันนอก,1,1,1
4600,หมูธรรมดาไม่หมัก,หมูธรรมดาไม่หมัก,1,1,1
4601,หมูแห้ง,หมูแห้ง,1,1,1
4602,ข้าวดีกิมจิ,ข้าวดีกิมจิ,1,1,1
4603,ซุปเต้าเจี้ยว,ซุปเต้าเจี้ยว,1,1,1
4604,หนวดปลาหมึกผัด,หนวดปลาหมึกผัด,1,1,1
4605,เนื้อย่างคลุกฝุ่น,เนื้อย่างคลุกฝุ่น,1,1,1
4606,ปลาเผาเนื้อปลา,ปลาเผาเนื้อปลา,1,1,1
4607,ไก่ย่างอร่อยสุด,ไก่ย่างอร่อยสุด,1,1,1
4608,ตำมะม่วงเบากุ้งสด,ตำมะม่วงเบากุ้งสด,2,1,1
4609,ไก่ทอดก็อร่อยค่ะ,ไก่ทอดก็อร่อยค่ะ,1,1,1
4610,ไก่ย่างอร่อยยยมากก,ไก่ย่างอร่อยยยมากก,1,1,1
4611,ไก่ย่างดีมากกกก/,ไก่ย่างดีมากกกก/,1,1,1
4612,ไก่ทอดหรือย่าง,ไก่ทอดหรือย่าง,1,1,1
4613,ตำกระเฉดกุ้งสด,ตำกระเฉดกุ้งสด,1,1,1
4614,ยำหมูยอไข่แดง,ยำหมูยอไข่แดง,2,1,1
4615,หมูย่างก็,หมูย่างก็,3,1,1
4616,คอหมูย่างก็,คอหมูย่างก็,3,1,1
4617,รสปลาร้านัวร์,รสปลาร้านัวร์,1,1,1
4618,ปลาทับทิมเผาเกลือ,ปลาทับทิมเผาเกลือ,1,1,1
4619,ตำปูปลาร้าถาด,ตำปูปลาร้าถาด,1,1,1
4620,ข้าวราดกระเพราหมูสับ,ข้าวราดกระเพราหมูสับ,1,1,1
4621,หมูย่างข้าวเหนียวลงตัวสุด,หมูย่างข้าวเหนียวลงตัวสุด,1,1,1
4622,คอหมูย่างข้าวเหนียวลงตัวสุด,คอหมูย่างข้าวเหนียวลงตัวสุด,1,1,1
4623,ข้าวเหนียวร้อนๆ,ข้าวเหนียวร้อนๆ,1,1,1
4624,หมูเมนายอง,หมูเมนายอง,1,1,1
4625,ไก่ดำ,ไก่ดำ,1,1,1
4626,ตับไก่กล้วย,ตับไก่กล้วย,1,1,1
4627,ข้าวหน้าเนื้อวากิวสีทอง,ข้าวหน้าเนื้อวากิวสีทอง,1,1,1
4628,ซุปไก่ดำ,ซุปไก่ดำ,1,1,1
4629,น้ำพริกกุ้งสด,น้ำพริกกุ้งสด,1,1,1
4630,ซุปไก่ดำผสมสมุนไพรจีน,ซุปไก่ดำผสมสมุนไพรจีน,1,1,1
4631,ยำเนื้อย่างกระเทียมโทนดอง,ยำเนื้อย่างกระเทียมโทนดอง,1,1,1
4632,หมักเข้าเนื้อ,หมักเข้าเนื้อ,1,1,1
4633,กระเจี๊ยบผัดกระเทียม,กระเจี๊ยบผัดกระเทียม,1,1,1
4634,หมึกวาซาบิ,หมึกวาซาบิ,2,1,1
4635,ส้มตำข้าวโพดไข่เค็ม,ส้มตำข้าวโพดไข่เค็ม,1,1,1
4636,สปาเก็ตตึ้ผัดน้ำพริก,สปาเก็ตตึ้ผัดน้ำพริก,1,1,1
4637,หมูกรอบคั่วกระเทียมพริก,หมูกรอบคั่วกระเทียมพริก,1,1,1
4638,ข้าวซอยกุ้งงง,ข้าวซอยกุ้งงง,1,1,1
4639,ข้าวซอยชิริม,ข้าวซอยชิริม,1,1,1
4640,ข้าวซอยกุ้ง,ข้าวซอยกุ้ง,1,1,1
4641,ข้าวซอยเนื้อวัว,ข้าวซอยเนื้อวัว,1,1,1
4642,ผัดทอดมัน,ผัดทอดมัน,1,1,1
4643,ข้าวหน้าแกงกะหรี่ไก่ทงคัตสึ,ข้าวหน้าแกงกะหรี่ไก่ทงคัตสึ,1,1,1
4644,ยำ น้ำตก,ยำ น้ำตก,1,1,1
4645,ซุปก๋วยเตี๋ยวเห็ดตุ๋น,ซุปก๋วยเตี๋ยวเห็ดตุ๋น,1,1,1
4646,เต้าหู้ทอดอย่างกรอบอร่อยผัดไทย,เต้าหู้ทอดอย่างกรอบอร่อยผัดไทย,1,1,1
4647,เนื้อแกงเผ็ดเป็ดย่าง,เนื้อแกงเผ็ดเป็ดย่าง,1,1,1
4648,ข้าวหมูทอดกระเทียมพริกไทย,ข้าวหมูทอดกระเทียมพริกไทย,1,1,1
4648,ข้าวหมูทอดกระเทียมพริกไทย,ข้าวไก่ทอดกระเทียมพริกไทย,1,1,0
4649,หมูกระเทียมพริกไทย,หมูกระเทียมพริกไทย,1,1,1
4650,บะหมี่ต้มยำแห้งหมูทอด,บะหมี่ต้มยำแห้งหมูทอด,1,1,1
4651,ข้าวหน้าหมูทอดกระเทียมไข่ดาว,ข้าวหน้าหมูทอดกระเทียมไข่ดาว,1,1,1
4652,ลูกชิ้นหมูล้วน,ลูกชิ้นหมูล้วน,1,1,1
4653,ข้าวหมูทอดกระเทียมเผ็ดไทยดำ,ข้าวหมูทอดกระเทียมเผ็ดไทยดำ,1,1,1
4654,ใหญ่ต้มยำ,ใหญ่ต้มยำ,1,1,1
4655,หมูทอดกระเทียมพริกไทดำ,หมูทอดกระเทียมพริกไทดำ,1,1,1
4656,ข้าวหมูทอดพริกไท,ข้าวหมูทอดพริกไท,1,1,1
4657,ก๋วยเตี๋ยวหมูทอดพริกไท,ก๋วยเตี๋ยวหมูทอดพริกไท,1,1,1
4658,ข้าวหมูทอดฟริกไทยดำ,ข้าวหมูทอดฟริกไทยดำ,1,1,1
4659,เตี๋ยวหมูต้มยำ,เตี๋ยวหมูต้มยำ,1,1,1
4660,ข้าวหมูกระเทียมพริกไทยดำ,ข้าวหมูกระเทียมพริกไทยดำ,2,1,1
4661,ข้าวหมูกระเทียมพริกไทย,หมูกระเทียมพริกไทยดำ,1,1,0
4661,ข้าวหมูกระเทียมพริกไทย,ข้าวหมูกระเทียมพริกไทย,1,1,1
4662,เส้นใหญ่ต้มยำ,เส้นใหญ่ต้มยำ,1,1,1
4663,เตี๋ยวยำ,เตี๋ยวยำ,1,1,1
4664,เตี๋ยวต้มยำหมูย่าง,เตี๋ยวต้มยำหมูย่าง,1,1,1
